num,x,y
95,-0.020220547914505,0.25
96,-0.050521656870842,0.222267717123032
97,-0.0202400144189596,0.195326119661331
98,0.0656904280185699,0.165555417537689
99,0.093405470252037,0.127362489700317
100,0.125292465090752,0.151183009147644
101,0.00905631389468908,0.171375632286072
102,0.0360103510320187,0.142534643411636
103,-0.0492881014943123,0.168400585651398
104,-0.0199917741119862,0.144450098276138
105,-0.0395333468914032,0.117315590381622
106,-0.0122349709272385,0.096576988697052
107,0.00753929000347853,0.121874772012234
108,0.0251235868781805,0.0940511301159859
109,0.0531343966722488,0.112988024950027
110,0.0587855316698551,0.077595554292202
111,0.0979356318712234,0.0904903411865234
112,0.0836295560002327,0.0498287677764893
113,0.116671450436115,0.043248675763607
114,0.13247475028038,0.0848023444414139
115,0.096255898475647,0.0145468693226576
116,0.121776029467583,-0.00455202162265778
117,0.144069284200668,0.024433558806777
118,0.170928224921227,-0.00419974885880947
119,0.194834411144257,0.0264213308691978
120,0.16797548532486,0.0550546385347843
121,0.222770929336548,-0.00379904452711344
122,0.25,0.0271827727556229
123,0.222063481807709,0.0574031472206116
124,0.191634476184845,0.0882998034358025
125,0.156133741140366,0.118047505617142
126,0.25,0.089516244828701
127,0.219570994377136,0.120412901043892
128,0.25,0.153220564126968
129,0.219502687454224,0.185372710227966
130,0.18907368183136,0.152565062046051
131,0.25,0.217710107564926
132,0.219710052013397,0.25
133,0.189212739467621,0.217662617564201
134,0.158232390880585,0.185700550675392
135,0.159184664487839,0.25
136,-0.0487416759133339,0.0842677801847458
137,-0.0793876573443413,0.132843375205994
138,-0.0875947251915932,0.098064512014389
139,-0.082438126206398,0.191758036613464
140,-0.112537682056427,0.15620082616806
141,-0.0831328630447388,0.25
142,-0.115049332380295,0.219490319490433
143,-0.14903350174427,0.25
144,-0.182647913694382,0.218933761119843
145,-0.148663759231567,0.188424080610275
146,-0.216293603181839,0.25
147,-0.25,0.218837440013885
148,-0.216354325413704,0.187771201133728
149,-0.18316861987114,0.156341090798378
150,-0.147042542695999,0.124117836356163
151,-0.25,0.156387031078339
152,-0.216814294457436,0.124956920742989
153,-0.25,0.0940481722354889
154,-0.220857113599777,0.0628973543643951
155,-0.187671393156052,0.0938061028718948
156,-0.25,0.0323471203446388
157,-0.222846359014511,0.00205344357527792
158,-0.193703472614288,0.0326036736369133
159,-0.164624854922295,0.0618831180036068
160,-0.123995997011662,0.0921948552131653
161,-0.171008408069611,0.00280219782143831
162,-0.141929790377617,0.0320816412568092
163,-0.121811985969543,0.00314169726334512
164,-0.0947627499699593,0.0222896970808506
165,-0.113005101680756,0.0507885068655014
166,-0.0782671272754669,0.0578883923590183
167,0.0487790964543819,-0.0842461213469505
168,0.039814256131649,-0.117345459759235
169,0.0795594751834869,-0.133125469088554
170,0.0875437259674072,-0.0983325466513634
171,0.0499762818217278,-0.16844516992569
172,0.0832694247364998,-0.191844284534454
173,0.11285262554884,-0.156524568796158
174,0.0517585203051567,-0.222241774201393
175,0.0843268930912018,-0.25
176,0.115837797522545,-0.219602510333061
177,0.149742275476456,-0.25
178,0.183008193969727,-0.21918012201786
179,0.149103730916977,-0.188782632350922
180,0.21651628613472,-0.25
181,0.25,-0.219213038682938
182,0.216491907835007,-0.188393145799637
183,0.183331415057182,-0.157085061073303
184,0.147080302238464,-0.124827012419701
185,0.25,-0.157472759485245
186,0.216839507222176,-0.126164674758911
187,0.25,-0.0956884399056435
188,0.220834329724312,-0.0645002797245979
189,0.187673836946487,-0.094976507127285
190,0.25,-0.034251730889082
191,0.19360525906086,-0.0340475961565971
192,0.164561226963997,-0.0630481019616127
193,0.123967699706554,-0.0928986072540283
194,0.141884192824364,-0.0332002565264702
195,0.0945016741752625,-0.0233718473464251
196,0.112826138734818,-0.0515789464116096
197,0.0780204236507416,-0.0582204647362232
198,-0.0989795029163361,-0.25
199,-0.0682262107729912,-0.221431463956833
200,-0.0973043888807297,-0.189629569649696
201,-0.128057673573494,-0.218198105692863
202,-0.0392236709594727,-0.25
203,-0.00884739309549332,-0.223011001944542
204,-0.0378499366343021,-0.194442465901375
205,0.0214063655585051,-0.25
206,0.0215047635138035,-0.195252776145935
207,-0.0653025433421135,-0.165869534015656
208,-0.0930164158344269,-0.127928614616394
209,-0.125018253922462,-0.151688665151596
210,-0.00803015660494566,-0.171381741762161
211,-0.0354827642440796,-0.142808809876442
212,0.020441360771656,-0.144574150443077
213,0.0125621370971203,-0.0965349748730659
214,-0.00704783387482166,-0.121941834688187
215,-0.0245313700288534,-0.0942073315382004
216,-0.0525268912315369,-0.1133868470788
217,-0.0576534382998943,-0.078440360724926
218,-0.0971105322241783,-0.0915774628520012
219,-0.0828171074390411,-0.0511677227914333
220,-0.116350077092648,-0.0444061383605003
221,-0.132197082042694,-0.0857757329940796
222,-0.0960450768470764,-0.0158793181180954
223,-0.143948152661324,-0.0256878715008497
224,-0.194891333580017,-0.0278752408921719
225,-0.167831093072891,-0.0563653111457825
226,-0.25,-0.0289873983711004
227,-0.222044974565506,-0.0589160844683647
228,-0.191592410206795,-0.0894844383001328
229,-0.155958399176598,-0.11889486759901
230,-0.25,-0.0909350141882896
231,-0.219547435641289,-0.121503368020058
232,-0.25,-0.154098466038704
233,-0.219464436173439,-0.18589985370636
234,-0.189011871814728,-0.153304755687714
235,-0.25,-0.217999398708344
236,-0.219703018665314,-0.25
237,-0.189167469739914,-0.217900454998016
238,-0.158071726560593,-0.18609856069088
239,-0.159153401851654,-0.25
