-3.828078769527104748e-03,-3.905473006159627513e-03,-4.249750081963166344e-03,-4.326475615543108437e-03,-5.701348451140981523e-03,-5.701348451140981523e-03,-5.701348451140993666e-03,-5.701348451140993666e-03,-9.805300323535314291e-03,-9.977920054816895312e-03,-2.393839207749370868e-02,-2.467044842176582820e-02,-3.878208450509137983e-02,-3.901562253067557273e-02,-5.047273200658765335e-02,-8.772122840621186801e-02
-1.948188402201854810e-02,-1.990564751821760278e-02,-2.197940564309083453e-02,-2.242984548341726489e-02,-3.038772910556958654e-02,-3.038772910556958654e-02,-3.038772910556965939e-02,-3.038772910556965939e-02,-5.395668557675014493e-02,-5.492665074598085395e-02,-1.329309158012763614e-01,-1.374411502590434098e-01,-2.217680301578403013e-01,-2.231617168062504097e-01,-2.913227711458992175e-01,-5.213750432157123749e-01
-3.350819915612257994e-04,-3.414377337160272156e-04,-3.677437054091510331e-04,-3.710358045908270972e-04,-4.111375017494667402e-04,-4.111375017494667402e-04,-4.111375017494670113e-04,-4.111375017494670113e-04,-5.260340840286388498e-04,-5.296428478075391067e-04,-7.850643030791751775e-04,-7.951471524958574760e-04,-8.052711654307584833e-04,-8.054050419503843870e-04,-8.048472339828231618e-04,-8.019028818805265654e-04
-4.864548141669503174e-03,-4.994793462386563042e-03,-5.747575107888137219e-03,-5.896206498995722536e-03,-8.394388921220238137e-03,-8.394388921220238137e-03,-8.394388921220262423e-03,-8.394388921220262423e-03,-1.618219837019478635e-02,-1.648486788951543033e-02,-3.981857985720724247e-02,-4.098943465864783586e-02,-5.609944311264532246e-02,-5.634454169770215792e-02,-6.812369817857780174e-02,-1.076351308435820747e-01
-1.938625758046319189e-02,-1.980791602131180482e-02,-2.186384148519617335e-02,-2.231358556886077482e-02,-3.028676114911796335e-02,-3.028676114911796335e-02,-3.028676114911803968e-02,-3.028676114911803968e-02,-5.383808410490917296e-02,-5.480732435414215759e-02,-1.327413142259744605e-01,-1.372433883350911987e-01,-2.214762865535998548e-01,-2.228683565616954576e-01,-2.909510044538793361e-01,-5.210060022199993757e-01
-8.529041622501133332e-03,-8.722365093024960284e-03,-9.703238359852846620e-03,-9.930504616375235294e-03,-1.401869805959522416e-02,-1.401869805959522416e-02,-1.401869805959526233e-02,-1.401869805959526233e-02,-2.616377782249236505e-02,-2.664518350910837288e-02,-6.439078480965393370e-02,-6.639138822804682705e-02,-9.507667156452023760e-02,-9.554627073852345331e-02,-1.182976100656115553e-01,-1.962637633965108597e-01
2.308084932887947190e-03,2.365592860638145081e-03,2.680696980500483963e-03,2.578602618726457373e-03,6.655919760246205991e-04,6.655919760246205991e-04,6.655919760246023845e-04,6.655919760246023845e-04,-4.890673120194451509e-03,-5.113028195200559206e-03,-2.265725402938617919e-02,-2.360307043009208031e-02,-3.769470251494054513e-02,-3.792594031720600972e-02,-4.915779342258592283e-02,-8.801847009435684321e-02
-1.937369776794117468e-02,-1.979589983685533378e-02,-2.185108675056468552e-02,-2.229994855385381003e-02,-3.027203414650672317e-02,-3.027203414650672317e-02,-3.027203414650679603e-02,-3.027203414650679603e-02,-5.375700529020104035e-02,-5.472379382835029088e-02,-1.324639176815958497e-01,-1.369528105188503875e-01,-2.210796896236773279e-01,-2.224700121097046290e-01,-2.904710044538795777e-01,-5.129366795874977791e-01
6.958658966921755715e-03,7.124987488987151278e-03,8.007681211942011684e-03,8.216482851586097425e-03,1.216767692389331482e-02,1.216767692389331482e-02,1.216767692389335298e-02,1.216767692389335298e-02,2.379616838886486341e-02,2.425967494555919535e-02,6.064847462070898504e-02,6.246298485172129683e-02,8.874722720764442740e-02,8.917739678391890801e-02,1.100143719209597803e-01,1.772242407804251463e-01
2.582812762315152277e-03,2.644868095081631242e-03,2.977137295425494323e-03,2.997544366892057523e-03,1.118019154262833454e-03,1.118019154262833454e-03,1.118019154262815456e-03,1.118019154262815456e-03,-4.511841190248286684e-03,-4.737509586281711538e-03,-2.253813212023304119e-02,-2.346686174361059529e-02,-3.782626965220116377e-02,-3.806204152898069043e-02,-4.951457398889316103e-02,-8.615695550943447412e-02
-1.977341006517516209e-02,-2.020451861965703519e-02,-2.229664624485503538e-02,-2.274912179225599407e-02,-3.073252472481429950e-02,-3.073252472481429950e-02,-3.073252472481437236e-02,-3.073252472481437236e-02,-5.418764429860010307e-02,-5.515327752875114065e-02,-1.327925051319876759e-01,-1.372720091752801519e-01,-2.213032287729090608e-01,-2.226919247501265020e-01,-2.906148447366060372e-01,-5.130834271157976856e-01
-5.920631642264452543e-04,-6.017867929066668528e-04,-6.334541855323995397e-04,-6.371954556371226637e-04,-6.776802779867774264e-04,-6.776802779867774264e-04,-6.776802779867778601e-04,-6.776802779867778601e-04,-7.881972230557063135e-04,-7.921496019158784894e-04,-1.104031515447644746e-03,-1.188560062180846590e-03,-3.323541009999368689e-03,-3.359061868170341164e-03,-5.101165659877569640e-03,-1.090781400958230202e-02
-4.648675653258677737e-03,-4.774672810133089723e-03,-5.513925190431090417e-03,-5.662768115331080071e-03,-8.142292132880738290e-03,-8.142292132880738290e-03,-8.142292132880760841e-03,-8.142292132880760841e-03,-1.515347883372608270e-02,-1.542613096744745692e-02,-3.649681016340417666e-02,-3.756427737646780146e-02,-5.141899272718924996e-02,-5.164412337511215673e-02,-6.246561228369589686e-02,-9.841311087089391063e-02
-3.461829613077897772e-02,-3.549724211158105519e-02,-4.040117283603735648e-02,-4.137479785504673963e-02,-5.762273689595866916e-02,-5.762273689595866916e-02,-5.762273689595882875e-02,-5.762273689595882875e-02,-1.080748447885381824e-01,-1.100798361698544781e-01,-2.673617618922831674e-01,-2.757871465543028089e-01,-4.075539238369179085e-01,-4.097136847282515371e-01,-5.145106735016913291e-01,-8.639306148762249116e-01
-4.242329513889149962e-04,-4.315492640876369425e-04,-4.611385254525618210e-04,-4.648574631281978450e-04,-5.095254121559524181e-04,-5.095254121559524181e-04,-5.095254121559528518e-04,-5.095254121559528518e-04,-6.357023329564813214e-04,-6.397089017076149423e-04,-9.234686392709224277e-04,-9.346928543496732435e-04,-9.466064446609192065e-04,-9.467535632243799428e-04,-9.460935468227746250e-04,-9.431125464446559825e-04
-5.389502879804317949e-03,-5.551104046837606124e-03,-6.583255006366882378e-03,-6.769646937914193183e-03,-9.656478885218401642e-03,-9.656478885218401642e-03,-9.656478885218429398e-03,-9.656478885218429398e-03,-1.915698741802478178e-02,-1.952147655244725055e-02,-4.737106547487227037e-02,-4.873802357084003334e-02,-6.488153801114723840e-02,-6.514173092108653529e-02,-7.755858726072617504e-02,-1.174792639567018293e-01
-3.409359831848914751e-02,-3.496574264159166279e-02,-3.985470213300042891e-02,-4.082644931940818817e-02,-5.705357251482520708e-02,-5.705357251482520708e-02,-5.705357251482535974e-02,-5.705357251482535974e-02,-1.074843750647584695e-01,-1.094886888833498523e-01,-2.667281664548513676e-01,-2.751525798927808020e-01,-4.069555373777921647e-01,-4.091159527038211174e-01,-5.139470563657304591e-01,-8.633886080986171718e-01
-9.851994323393809330e-03,-1.016001614057766671e-02,-1.208895150621661779e-02,-1.244316026184791660e-02,-1.803201108517938148e-02,-1.803201108517938148e-02,-1.803201108517943699e-02,-1.803201108517943699e-02,-3.617580429396514280e-02,-3.687324223119382155e-02,-9.025555978663095391e-02,-9.288727926211629016e-02,-1.245653486374266733e-01,-1.250767431890982273e-01,-1.495201001840808508e-01,-2.291085436583619739e-01
2.564717141576173306e-03,2.416584937903649977e-03,1.478886151970714444e-03,1.305248829010952722e-03,-1.450185268582546497e-03,-1.450185268582546497e-03,-1.450185268582574252e-03,-1.450185268582574252e-03,-1.057803985802041949e-02,-1.092869486239135546e-02,-3.773817765666444279e-02,-3.905631411959056137e-02,-5.476945704433022755e-02,-5.502283626114742865e-02,-6.712473056718097630e-02,-1.068444657703782885e-01
-3.368585534368664924e-02,-3.455007575054577784e-02,-3.941348712755578243e-02,-4.038197549291847044e-02,-5.657357251482520583e-02,-5.657357251482520583e-02,-5.657357251482535848e-02,-5.657357251482535848e-02,-1.023808195184530007e-01,-1.042076749643068151e-01,-2.478859788166549172e-01,-2.556493794456226043e-01,-3.797198745712176415e-01,-3.817557280197136915e-01,-4.806442599457342313e-01,-8.100068342708300895e-01
7.693382196931683979e-03,7.956677384357810009e-03,9.750189044583204567e-03,1.008753266667892015e-02,1.548810145924945855e-02,1.548810145924945855e-02,1.548810145924950712e-02,1.548810145924950712e-02,3.020493643317371385e-02,3.077248749985174447e-02,7.429567608085115016e-02,7.639239239246845004e-02,1.009209652756619252e-01,1.013164944292720970e-01,1.202037576101533389e-01,1.856504570081253525e-01
2.960782396070067712e-03,2.982397395379129523e-03,2.079475113669238852e-03,1.910149951186947224e-03,-7.969352427316073011e-04,-7.969352427316073011e-04,-7.969352427316333219e-04,-7.969352427316333219e-04,-8.374370175094968810e-03,-8.665738732517457368e-03,-3.097092190485182389e-02,-3.207557418667371374e-02,-4.534851240448661142e-02,-4.556277289545601628e-02,-5.580324306565772469e-02,-9.138320000723440528e-02
-3.372417579613692928e-02,-3.458773679224997483e-02,-3.943576663442503738e-02,-4.040232362567426627e-02,-5.657253415672137964e-02,-5.657253415672137964e-02,-5.657253415672152536e-02,-5.657253415672152536e-02,-1.023419378020901938e-01,-1.041675490595695974e-01,-2.477643490293390538e-01,-2.555253714876532523e-01,-3.796383205147969009e-01,-3.816749617962046925e-01,-4.806053877334746094e-01,-8.099944709095503459e-01
-6.196687278188689517e-04,-6.297471624790289832e-04,-6.653883130160856462e-04,-6.696465228879040690e-04,-7.156578963606779250e-04,-7.156578963606779250e-04,-7.156578963606782503e-04,-7.156578963606782503e-04,-8.420635379655758319e-04,-8.465742684534393854e-04,-1.198075989615391638e-03,-1.284180577651221128e-03,-3.420626585602635356e-03,-3.456147965465590412e-03,-5.197202632393062988e-03,-1.100322456408988139e-02
-4.892548145469733517e-03,-5.050710469424529551e-03,-6.052105762251566018e-03,-6.233851702597908995e-03,-9.077858283454434685e-03,-9.077858283454434685e-03,-9.077858283454458971e-03,-9.077858283454458971e-03,-1.670514456160438269e-02,-1.699799563344920467e-02,-3.938705750126948041e-02,-4.049233054225034878e-02,-5.362544608206372410e-02,-5.383722781238479277e-02,-6.395057047475101453e-02,-9.944992344421788033e-02
